Date,OIL_ME_VS_NON
1960-04-15 00:00:00+00:00,-93.34
1960-04-16 00:00:00+00:00,-124.98
1960-04-17 00:00:00+00:00,-145.32
1960-04-18 00:00:00+00:00,-35.4
1960-04-19 00:00:00+00:00,-90.94
1960-04-20 00:00:00+00:00,-108.95
1960-04-21 00:00:00+00:00,-184.14
1960-04-22 00:00:00+00:00,-135.35
1960-04-23 00:00:00+00:00,-165.05
1960-04-24 00:00:00+00:00,-156.15
1960-04-25 00:00:00+00:00,-66.15
1960-04-26 00:00:00+00:00,-167.52
1960-04-27 00:00:00+00:00,-176.79
1960-04-28 00:00:00+00:00,-192.41
1960-04-29 00:00:00+00:00,-109.17
1960-04-30 00:00:00+00:00,-154.44
1960-05-01 00:00:00+00:00,-137.43
1960-05-02 00:00:00+00:00,-48.50000000000001
1960-05-03 00:00:00+00:00,-73.48
1960-05-04 00:00:00+00:00,-135.2
1960-05-05 00:00:00+00:00,-147.88
1960-05-06 00:00:00+00:00,-130.99
1960-05-07 00:00:00+00:00,-134.86
1960-05-08 00:00:00+00:00,-115.35
1960-05-09 00:00:00+00:00,-81.53
1960-05-10 00:00:00+00:00,-194.6
1960-05-11 00:00:00+00:00,-248.56
1960-05-12 00:00:00+00:00,-180.85
1960-05-13 00:00:00+00:00,-168.8
1960-05-14 00:00:00+00:00,-184.23
1960-05-15 00:00:00+00:00,-179.63
1960-05-16 00:00:00+00:00,-102.79
1960-05-17 00:00:00+00:00,-173.95
1960-05-18 00:00:00+00:00,-245.94
1960-05-19 00:00:00+00:00,-260.33
1960-05-20 00:00:00+00:00,-216.86
1960-05-21 00:00:00+00:00,-182.07
1960-05-22 00:00:00+00:00,-232.7
1960-05-23 00:00:00+00:00,-96.04
1960-05-24 00:00:00+00:00,-173.12
1960-05-25 00:00:00+00:00,-170.14
1960-05-26 00:00:00+00:00,-171.69
1960-05-27 00:00:00+00:00,-130.84
1960-05-28 00:00:00+00:00,-182.64
1960-05-29 00:00:00+00:00,-124.50999999999999
1960-05-30 00:00:00+00:00,-79.68
1960-05-31 00:00:00+00:00,-123.34
1960-06-01 00:00:00+00:00,-170.56
1960-06-02 00:00:00+00:00,-144.1
1960-06-03 00:00:00+00:00,-103.75
1960-06-04 00:00:00+00:00,-152.26
1960-06-05 00:00:00+00:00,-153.52
1960-06-06 00:00:00+00:00,-55.5
1960-06-07 00:00:00+00:00,-157.71
1960-06-08 00:00:00+00:00,-133.28
1960-06-09 00:00:00+00:00,-134.74
1960-06-10 00:00:00+00:00,-115.94
1960-06-11 00:00:00+00:00,-133.93
1960-06-12 00:00:00+00:00,-139.71
1960-06-13 00:00:00+00:00,-88.82
1960-06-14 00:00:00+00:00,-221.54
1960-06-15 00:00:00+00:00,-112.89
1960-06-16 00:00:00+00:00,-151.07
1960-06-17 00:00:00+00:00,-206.72
1960-06-18 00:00:00+00:00,-219.4
1960-06-19 00:00:00+00:00,-225.62
1960-06-20 00:00:00+00:00,-82.62
1960-06-21 00:00:00+00:00,-156.74
1960-06-22 00:00:00+00:00,-176.31
1960-06-23 00:00:00+00:00,-148.77
1960-06-24 00:00:00+00:00,-105.83
1960-06-25 00:00:00+00:00,-145.74
1960-06-26 00:00:00+00:00,-139.04
1960-06-27 00:00:00+00:00,-85.3
1960-06-28 00:00:00+00:00,-182.1
1960-06-29 00:00:00+00:00,-188.86
1960-06-30 00:00:00+00:00,-212.92
1960-07-01 00:00:00+00:00,-130.43
1960-07-02 00:00:00+00:00,-109.92
1960-07-03 00:00:00+00:00,-82.06
1960-07-04 00:00:00+00:00,-75.63
1960-07-05 00:00:00+00:00,-143.13
1960-07-06 00:00:00+00:00,-220.09
1960-07-07 00:00:00+00:00,-122.19
1960-07-08 00:00:00+00:00,-102.3
1960-07-09 00:00:00+00:00,-175.59
1960-07-10 00:00:00+00:00,-106.59
1960-07-11 00:00:00+00:00,-75.57
1960-07-12 00:00:00+00:00,-228.3
1960-07-13 00:00:00+00:00,-206.03
1960-07-14 00:00:00+00:00,-280.95
1960-07-15 00:00:00+00:00,-148.35
1960-07-16 00:00:00+00:00,-191.74
1960-07-17 00:00:00+00:00,-129.21
1960-07-18 00:00:00+00:00,-105.66
1960-07-19 00:00:00+00:00,-210.67
1960-07-20 00:00:00+00:00,-277.05
1960-07-21 00:00:00+00:00,-247.58
1960-07-22 00:00:00+00:00,-248.18
1960-07-23 00:00:00+00:00,-226.04
1960-07-24 00:00:00+00:00,-217.01
1960-07-25 00:00:00+00:00,-86.16
1960-07-26 00:00:00+00:00,-154.97
1960-07-27 00:00:00+00:00,-215.35
1960-07-28 00:00:00+00:00,-206.69
1960-07-29 00:00:00+00:00,-106.46
1960-07-30 00:00:00+00:00,-169.84
1960-07-31 00:00:00+00:00,-128.51
1960-08-01 00:00:00+00:00,-75.65
1960-08-02 00:00:00+00:00,-186.53
1960-08-03 00:00:00+00:00,-208.1
1960-08-04 00:00:00+00:00,-100.24
1960-08-05 00:00:00+00:00,-122.35
1960-08-06 00:00:00+00:00,-190.41
1960-08-07 00:00:00+00:00,-125.76
1960-08-08 00:00:00+00:00,-99.0
1960-08-09 00:00:00+00:00,-245.13
1960-08-10 00:00:00+00:00,-226.9
1960-08-11 00:00:00+00:00,-261.69
1960-08-12 00:00:00+00:00,-184.3
1960-08-13 00:00:00+00:00,-170.29
1960-08-14 00:00:00+00:00,-124.4
1960-08-15 00:00:00+00:00,-101.78
1960-08-16 00:00:00+00:00,-153.03
1960-08-17 00:00:00+00:00,-162.97
1960-08-18 00:00:00+00:00,-215.6
1960-08-19 00:00:00+00:00,-149.69
1960-08-20 00:00:00+00:00,-186.6
1960-08-21 00:00:00+00:00,-123.55
1960-08-22 00:00:00+00:00,-88.74
1960-08-23 00:00:00+00:00,-270.57
1960-08-24 00:00:00+00:00,-192.11
1960-08-25 00:00:00+00:00,-195.11
1960-08-26 00:00:00+00:00,-104.61
1960-08-27 00:00:00+00:00,-201.51
1960-08-28 00:00:00+00:00,-128.06
1960-08-29 00:00:00+00:00,-88.73
1960-08-30 00:00:00+00:00,-214.53
1960-08-31 00:00:00+00:00,-235.11
1960-09-01 00:00:00+00:00,-198.22
1960-09-02 00:00:00+00:00,76.16999999999999
1960-09-03 00:00:00+00:00,-193.05
1960-09-04 00:00:00+00:00,-130.13
1960-09-05 00:00:00+00:00,-116.78
1960-09-06 00:00:00+00:00,-104.21
1960-09-07 00:00:00+00:00,-254.56
1960-09-08 00:00:00+00:00,-171.26
1960-09-09 00:00:00+00:00,-118.66
1960-09-10 00:00:00+00:00,-195.2
1960-09-11 00:00:00+00:00,-124.83
1960-09-12 00:00:00+00:00,-82.05
1960-09-13 00:00:00+00:00,-173.2
1960-09-14 00:00:00+00:00,-191.21
1960-09-15 00:00:00+00:00,-138.53
1960-09-16 00:00:00+00:00,-131.24
1960-09-17 00:00:00+00:00,-204.19
1960-09-18 00:00:00+00:00,-187.21
1960-09-19 00:00:00+00:00,-94.09
1960-09-20 00:00:00+00:00,-248.39
1960-09-21 00:00:00+00:00,-116.49
1960-09-22 00:00:00+00:00,-198.22
1960-09-23 00:00:00+00:00,-138.94
1960-09-24 00:00:00+00:00,-222.47
1960-09-25 00:00:00+00:00,-135.41
1960-09-26 00:00:00+00:00,-102.92
1960-09-27 00:00:00+00:00,-175.77
1960-09-28 00:00:00+00:00,-257.27
1960-09-29 00:00:00+00:00,-198.49
1960-09-30 00:00:00+00:00,-114.84
1960-10-01 00:00:00+00:00,-214.93
1960-10-02 00:00:00+00:00,-182.74
1960-10-03 00:00:00+00:00,-80.93
1960-10-04 00:00:00+00:00,-205.2
1960-10-05 00:00:00+00:00,-178.95
1960-10-06 00:00:00+00:00,-164.94
1960-10-07 00:00:00+00:00,-91.59
1960-10-08 00:00:00+00:00,-164.87
1960-10-09 00:00:00+00:00,-118.38
1960-10-10 00:00:00+00:00,-74.89
1960-10-11 00:00:00+00:00,-210.67
1960-10-12 00:00:00+00:00,-191.04
1960-10-13 00:00:00+00:00,-234.26
1960-10-14 00:00:00+00:00,-158.14
1960-10-15 00:00:00+00:00,-192.84
1960-10-16 00:00:00+00:00,-129.85
1960-10-17 00:00:00+00:00,-70.8
1960-10-18 00:00:00+00:00,-179.17
1960-10-19 00:00:00+00:00,-169.73
1960-10-20 00:00:00+00:00,-162.71
1960-10-21 00:00:00+00:00,-153.24
1960-10-22 00:00:00+00:00,-225.59
1960-10-23 00:00:00+00:00,-179.04
1960-10-24 00:00:00+00:00,-96.09
1960-10-25 00:00:00+00:00,-204.94
1960-10-26 00:00:00+00:00,-222.05
1960-10-27 00:00:00+00:00,-232.8
1960-10-28 00:00:00+00:00,-184.48
1960-10-29 00:00:00+00:00,-201.55
1960-10-30 00:00:00+00:00,-112.04
1960-10-31 00:00:00+00:00,-86.16
1960-11-01 00:00:00+00:00,-193.64
1960-11-02 00:00:00+00:00,-122.19
1960-11-03 00:00:00+00:00,-205.17
1960-11-04 00:00:00+00:00,-113.43
1960-11-05 00:00:00+00:00,-147.47
1960-11-06 00:00:00+00:00,-115.54
1960-11-07 00:00:00+00:00,-68.73
1960-11-08 00:00:00+00:00,-141.98
1960-11-09 00:00:00+00:00,-149.99
1960-11-10 00:00:00+00:00,-137.16
1960-11-11 00:00:00+00:00,-91.06
1960-11-12 00:00:00+00:00,-152.8
1960-11-13 00:00:00+00:00,-175.7
1960-11-14 00:00:00+00:00,-75.84
1960-11-15 00:00:00+00:00,-159.67
1960-11-16 00:00:00+00:00,-161.88
1960-11-17 00:00:00+00:00,-133.38
1960-11-18 00:00:00+00:00,-134.42
1960-11-19 00:00:00+00:00,-173.56
1960-11-20 00:00:00+00:00,-139.4
1960-11-21 00:00:00+00:00,-80.88
1960-11-22 00:00:00+00:00,-159.02
1960-11-23 00:00:00+00:00,-198.05
1960-11-24 00:00:00+00:00,-139.5
1960-11-25 00:00:00+00:00,-104.53
1960-11-26 00:00:00+00:00,-214.89
1960-11-27 00:00:00+00:00,-141.61
1960-11-28 00:00:00+00:00,-69.96
1960-11-29 00:00:00+00:00,-169.87
1960-11-30 00:00:00+00:00,-151.41
1960-12-01 00:00:00+00:00,-128.39
1960-12-02 00:00:00+00:00,-122.4
1960-12-03 00:00:00+00:00,-157.66
1960-12-04 00:00:00+00:00,-124.17
1960-12-05 00:00:00+00:00,-59.7
1960-12-06 00:00:00+00:00,-159.27
1960-12-07 00:00:00+00:00,-147.72
1960-12-08 00:00:00+00:00,-159.44
1960-12-09 00:00:00+00:00,-128.62
1960-12-10 00:00:00+00:00,-135.53
1960-12-11 00:00:00+00:00,-173.56
1960-12-12 00:00:00+00:00,-81.68
1960-12-13 00:00:00+00:00,-186.09
1960-12-14 00:00:00+00:00,-191.82
1960-12-15 00:00:00+00:00,-191.9
1960-12-16 00:00:00+00:00,-176.8
1960-12-17 00:00:00+00:00,-186.03
1960-12-18 00:00:00+00:00,-124.55
1960-12-19 00:00:00+00:00,-103.2
1960-12-20 00:00:00+00:00,-214.77
1960-12-21 00:00:00+00:00,-132.87
1960-12-22 00:00:00+00:00,-153.33
1960-12-23 00:00:00+00:00,-63.8
1960-12-24 00:00:00+00:00,-118.5
1960-12-25 00:00:00+00:00,-125.32
1960-12-26 00:00:00+00:00,-69.85
1960-12-27 00:00:00+00:00,-64.37
1960-12-28 00:00:00+00:00,-175.49
1960-12-29 00:00:00+00:00,-187.1
1960-12-30 00:00:00+00:00,-172.01
1960-12-31 00:00:00+00:00,-157.03
1961-01-01 00:00:00+00:00,-177.19
1961-01-02 00:00:00+00:00,-123.81
1961-01-03 00:00:00+00:00,-160.61
1961-01-04 00:00:00+00:00,-237.66
1961-01-05 00:00:00+00:00,-265.29
1961-01-06 00:00:00+00:00,-221.01
1961-01-07 00:00:00+00:00,-221.69
1961-01-08 00:00:00+00:00,-216.3
1961-01-09 00:00:00+00:00,-94.15
1961-01-10 00:00:00+00:00,-92.48999999999998
1961-01-11 00:00:00+00:00,-150.57
1961-01-12 00:00:00+00:00,-141.89
1961-01-13 00:00:00+00:00,-155.57
1961-01-14 00:00:00+00:00,-144.95
1961-01-15 00:00:00+00:00,-98.35
1961-01-16 00:00:00+00:00,-78.54
1961-01-17 00:00:00+00:00,-167.25
1961-01-18 00:00:00+00:00,-133.16
1961-01-19 00:00:00+00:00,-146.93
1961-01-20 00:00:00+00:00,-97.03
1961-01-21 00:00:00+00:00,-130.27
1961-01-22 00:00:00+00:00,-122.07
1961-01-23 00:00:00+00:00,-68.72
1961-01-24 00:00:00+00:00,-161.95
1961-01-25 00:00:00+00:00,-166.62
1961-01-26 00:00:00+00:00,-157.68
1961-01-27 00:00:00+00:00,-132.39
1961-01-28 00:00:00+00:00,-160.49
1961-01-29 00:00:00+00:00,-118.39
1961-01-30 00:00:00+00:00,-44.24
1961-01-31 00:00:00+00:00,-156.91
1961-02-01 00:00:00+00:00,-158.5
1961-02-02 00:00:00+00:00,-127.73
1961-02-03 00:00:00+00:00,-128.38
1961-02-04 00:00:00+00:00,-138.17
1961-02-05 00:00:00+00:00,-142.04
1961-02-06 00:00:00+00:00,-85.92
1961-02-07 00:00:00+00:00,-149.64
1961-02-08 00:00:00+00:00,-105.49
1961-02-09 00:00:00+00:00,-144.61
1961-02-10 00:00:00+00:00,-117.9
1961-02-11 00:00:00+00:00,-128.24
1961-02-12 00:00:00+00:00,-116.47
1961-02-13 00:00:00+00:00,-65.49
1961-02-14 00:00:00+00:00,-140.57
1961-02-15 00:00:00+00:00,-199.82
1961-02-16 00:00:00+00:00,-228.81
1961-02-17 00:00:00+00:00,-249.82
1961-02-18 00:00:00+00:00,-172.37
1961-02-19 00:00:00+00:00,-141.38
1961-02-20 00:00:00+00:00,-90.61
1961-02-21 00:00:00+00:00,-217.41
1961-02-22 00:00:00+00:00,-165.3
1961-02-23 00:00:00+00:00,-108.94
1961-02-24 00:00:00+00:00,-150.05
1961-02-25 00:00:00+00:00,-156.91
1961-02-26 00:00:00+00:00,-154.7
1961-02-27 00:00:00+00:00,-67.37
1961-02-28 00:00:00+00:00,-190.59
1961-03-01 00:00:00+00:00,-163.64
1961-03-02 00:00:00+00:00,-182.89
1961-03-03 00:00:00+00:00,-117.47
1961-03-04 00:00:00+00:00,-150.53
1961-03-05 00:00:00+00:00,-179.83
1961-03-06 00:00:00+00:00,-80.87
1961-03-07 00:00:00+00:00,-158.91
1961-03-08 00:00:00+00:00,-152.65
1961-03-09 00:00:00+00:00,-146.98
1961-03-10 00:00:00+00:00,-153.21
1961-03-11 00:00:00+00:00,-140.89
1961-03-12 00:00:00+00:00,-129.45
1961-03-13 00:00:00+00:00,-73.32
1961-03-14 00:00:00+00:00,-174.87
1961-03-15 00:00:00+00:00,-168.36
1961-03-16 00:00:00+00:00,-120.46
1961-03-17 00:00:00+00:00,-90.11
1961-03-18 00:00:00+00:00,-126.4
1961-03-19 00:00:00+00:00,-166.36
1961-03-20 00:00:00+00:00,-86.18
1961-03-21 00:00:00+00:00,-128.72
1961-03-22 00:00:00+00:00,-179.21
1961-03-23 00:00:00+00:00,-210.35
1961-03-24 00:00:00+00:00,-136.8
1961-03-25 00:00:00+00:00,-223.07
1961-03-26 00:00:00+00:00,-207.88
1961-03-27 00:00:00+00:00,-92.52
1961-03-28 00:00:00+00:00,-236.54
1961-03-29 00:00:00+00:00,-228.75
1961-03-30 00:00:00+00:00,-223.52
1961-03-31 00:00:00+00:00,-135.35
1961-04-01 00:00:00+00:00,-185.36
1961-04-02 00:00:00+00:00,-206.09
1961-04-03 00:00:00+00:00,-124.43
1961-04-04 00:00:00+00:00,-208.3
1961-04-05 00:00:00+00:00,-272.08
1961-04-06 00:00:00+00:00,-193.38
1961-04-07 00:00:00+00:00,-195.8
1961-04-08 00:00:00+00:00,-221.98
1961-04-09 00:00:00+00:00,-194.6
1961-04-10 00:00:00+00:00,-58.07
1961-04-11 00:00:00+00:00,-161.48
1961-04-12 00:00:00+00:00,-212.03
1961-04-13 00:00:00+00:00,-205.9
1961-04-14 00:00:00+00:00,-131.9
1961-04-15 00:00:00+00:00,-176.41
1961-04-16 00:00:00+00:00,-135.87
1961-04-17 00:00:00+00:00,-115.31
1961-04-18 00:00:00+00:00,-197.27
1961-04-19 00:00:00+00:00,-281.54
1961-04-20 00:00:00+00:00,-391.8
1961-04-21 00:00:00+00:00,-172.01000000000002
1961-04-22 00:00:00+00:00,-237.79999999999998
1961-04-23 00:00:00+00:00,-234.07
1961-04-24 00:00:00+00:00,-112.24
1961-04-25 00:00:00+00:00,-288.41
1961-04-26 00:00:00+00:00,-318.65
1961-04-27 00:00:00+00:00,-228.12
1961-04-28 00:00:00+00:00,-165.82
1961-04-29 00:00:00+00:00,-205.15
1961-04-30 00:00:00+00:00,-218.88
1961-05-01 00:00:00+00:00,-130.98
1961-05-02 00:00:00+00:00,-204.88
1961-05-03 00:00:00+00:00,-217.13
1961-05-04 00:00:00+00:00,-194.69
1961-05-05 00:00:00+00:00,-153.7
1961-05-06 00:00:00+00:00,-204.98
1961-05-07 00:00:00+00:00,-121.1
1961-05-08 00:00:00+00:00,-96.52
1961-05-09 00:00:00+00:00,-247.39
1961-05-10 00:00:00+00:00,-66.73
1961-05-11 00:00:00+00:00,-204.3
1961-05-12 00:00:00+00:00,-136.07
1961-05-13 00:00:00+00:00,-137.77
1961-05-14 00:00:00+00:00,-150.9
1961-05-15 00:00:00+00:00,-105.39
1961-05-16 00:00:00+00:00,-188.63
1961-05-17 00:00:00+00:00,-235.32
1961-05-18 00:00:00+00:00,-216.47
1961-05-19 00:00:00+00:00,-177.04
1961-05-20 00:00:00+00:00,-155.13
1961-05-21 00:00:00+00:00,-145.57
1961-05-22 00:00:00+00:00,-111.14
1961-05-23 00:00:00+00:00,-240.8
1961-05-24 00:00:00+00:00,-199.66
1961-05-25 00:00:00+00:00,-200.84
1961-05-26 00:00:00+00:00,-144.25
1961-05-27 00:00:00+00:00,-235.8
1961-05-28 00:00:00+00:00,-154.85
1961-05-29 00:00:00+00:00,-84.2
1961-05-30 00:00:00+00:00,-224.16
1961-05-31 00:00:00+00:00,-104.31
1961-06-01 00:00:00+00:00,-229.88
1961-06-02 00:00:00+00:00,-184.6
1961-06-03 00:00:00+00:00,-189.61
1961-06-04 00:00:00+00:00,-166.42
1961-06-05 00:00:00+00:00,-85.67
1961-06-06 00:00:00+00:00,-187.9
1961-06-07 00:00:00+00:00,-217.14
1961-06-08 00:00:00+00:00,-197.6
1961-06-09 00:00:00+00:00,-187.91
1961-06-10 00:00:00+00:00,-207.09
1961-06-11 00:00:00+00:00,-152.72
1961-06-12 00:00:00+00:00,-94.18
1961-06-13 00:00:00+00:00,-183.43
1961-06-14 00:00:00+00:00,-199.67
1961-06-15 00:00:00+00:00,-233.2
1961-06-16 00:00:00+00:00,-126.01
1961-06-17 00:00:00+00:00,-196.19
1961-06-18 00:00:00+00:00,-208.17
1961-06-19 00:00:00+00:00,-124.3
1961-06-20 00:00:00+00:00,-203.15
1961-06-21 00:00:00+00:00,-176.58
1961-06-22 00:00:00+00:00,-171.4
1961-06-23 00:00:00+00:00,-118.76
1961-06-24 00:00:00+00:00,-162.72
1961-06-25 00:00:00+00:00,-163.66
1961-06-26 00:00:00+00:00,-84.62
1961-06-27 00:00:00+00:00,127.54999999999998
1961-06-28 00:00:00+00:00,50.339999999999975
1961-06-29 00:00:00+00:00,67.53
1961-06-30 00:00:00+00:00,78.14000000000001
1961-07-01 00:00:00+00:00,239.46
1961-07-02 00:00:00+00:00,164.62
1961-07-03 00:00:00+00:00,117.7
1961-07-04 00:00:00+00:00,230.96999999999997
1961-07-05 00:00:00+00:00,222.61
1961-07-06 00:00:00+00:00,43.91999999999999
1961-07-07 00:00:00+00:00,197.49
1961-07-08 00:00:00+00:00,170.38
1961-07-09 00:00:00+00:00,37.32000000000002
1961-07-10 00:00:00+00:00,-13.079999999999998
1961-07-11 00:00:00+00:00,-248.02
1961-07-12 00:00:00+00:00,-32.47
1961-07-13 00:00:00+00:00,-197.07
1961-07-14 00:00:00+00:00,-139.03
1961-07-15 00:00:00+00:00,-61.510000000000005
1961-07-16 00:00:00+00:00,49.26999999999998
1961-07-17 00:00:00+00:00,-35.66
1961-07-18 00:00:00+00:00,-249.68
1961-07-19 00:00:00+00:00,-37.81
1961-07-20 00:00:00+00:00,-214.83
1961-07-21 00:00:00+00:00,-223.92
1961-07-22 00:00:00+00:00,-165.17000000000002
1961-07-23 00:00:00+00:00,-136.84
1961-07-24 00:00:00+00:00,-100.86999999999999
1961-07-25 00:00:00+00:00,-206.89
1961-07-26 00:00:00+00:00,-253.34
1961-07-27 00:00:00+00:00,-290.62
1961-07-28 00:00:00+00:00,-366.18
1961-07-29 00:00:00+00:00,-298.73
1961-07-30 00:00:00+00:00,-190.83
1961-07-31 00:00:00+00:00,-171.95
1961-08-01 00:00:00+00:00,-156.56
1961-08-02 00:00:00+00:00,-263.8
1961-08-03 00:00:00+00:00,-244.41
1961-08-04 00:00:00+00:00,-183.68
1961-08-05 00:00:00+00:00,-266.73
1961-08-06 00:00:00+00:00,-217.27999999999997
1961-08-07 00:00:00+00:00,-146.04
1961-08-08 00:00:00+00:00,-204.48
1961-08-09 00:00:00+00:00,-186.36
1961-08-10 00:00:00+00:00,-174.83999999999997
1961-08-11 00:00:00+00:00,-206.15
1961-08-12 00:00:00+00:00,-268.04
1961-08-13 00:00:00+00:00,-244.09
1961-08-14 00:00:00+00:00,-98.83
1961-08-15 00:00:00+00:00,-290.93
1961-08-16 00:00:00+00:00,-321.61
1961-08-17 00:00:00+00:00,-193.99
1961-08-18 00:00:00+00:00,-216.33
1961-08-19 00:00:00+00:00,-245.66
1961-08-20 00:00:00+00:00,-200.1
1961-08-21 00:00:00+00:00,-150.17
1961-08-22 00:00:00+00:00,-273.2
1961-08-23 00:00:00+00:00,-275.21
1961-08-24 00:00:00+00:00,-192.01
1961-08-25 00:00:00+00:00,-192.71
1961-08-26 00:00:00+00:00,-247.89
1961-08-27 00:00:00+00:00,-221.98
1961-08-28 00:00:00+00:00,-140.49
1961-08-29 00:00:00+00:00,-293.89
1961-08-30 00:00:00+00:00,-273.16
1961-08-31 00:00:00+00:00,-250.15
1961-09-01 00:00:00+00:00,-197.48
1961-09-02 00:00:00+00:00,-437.38
1961-09-03 00:00:00+00:00,-319.91
1961-09-04 00:00:00+00:00,-177.28
1961-09-05 00:00:00+00:00,-228.52
1961-09-06 00:00:00+00:00,-269.06
1961-09-07 00:00:00+00:00,-260.48
1961-09-08 00:00:00+00:00,-232.73
1961-09-09 00:00:00+00:00,-270.47
1961-09-10 00:00:00+00:00,-214.39
1961-09-11 00:00:00+00:00,-134.7
1961-09-12 00:00:00+00:00,-315.09
1961-09-13 00:00:00+00:00,-189.61
1961-09-14 00:00:00+00:00,-245.89
1961-09-15 00:00:00+00:00,-211.95
1961-09-16 00:00:00+00:00,-283.7
1961-09-17 00:00:00+00:00,-288.65
1961-09-18 00:00:00+00:00,-124.38
1961-09-19 00:00:00+00:00,-284.41
1961-09-20 00:00:00+00:00,-258.12
1961-09-21 00:00:00+00:00,-259.54
1961-09-22 00:00:00+00:00,-217.47
1961-09-23 00:00:00+00:00,-260.16
1961-09-24 00:00:00+00:00,-174.14
1961-09-25 00:00:00+00:00,-83.28999999999999
1961-09-26 00:00:00+00:00,-251.69
1961-09-27 00:00:00+00:00,-206.73
1961-09-28 00:00:00+00:00,-199.2
1961-09-29 00:00:00+00:00,-169.03
1961-09-30 00:00:00+00:00,-143.0
1961-10-01 00:00:00+00:00,-198.69
1961-10-02 00:00:00+00:00,-118.41
1961-10-03 00:00:00+00:00,-285.76
1961-10-04 00:00:00+00:00,-226.69
1961-10-05 00:00:00+00:00,-226.7
1961-10-06 00:00:00+00:00,-163.35
1961-10-07 00:00:00+00:00,-159.74
1961-10-08 00:00:00+00:00,-155.13
1961-10-09 00:00:00+00:00,-120.38
1961-10-10 00:00:00+00:00,-180.25
1961-10-11 00:00:00+00:00,-212.18
1961-10-12 00:00:00+00:00,-168.54
1961-10-13 00:00:00+00:00,-190.68
1961-10-14 00:00:00+00:00,-248.99
1961-10-15 00:00:00+00:00,-208.24
1961-10-16 00:00:00+00:00,-132.12
1961-10-17 00:00:00+00:00,-223.07
1961-10-18 00:00:00+00:00,-203.76
1961-10-19 00:00:00+00:00,-269.07
1961-10-20 00:00:00+00:00,-196.42
1961-10-21 00:00:00+00:00,-215.1
1961-10-22 00:00:00+00:00,-158.09
1961-10-23 00:00:00+00:00,-115.26
1961-10-24 00:00:00+00:00,-197.85
1961-10-25 00:00:00+00:00,-267.68
1961-10-26 00:00:00+00:00,-238.76
1961-10-27 00:00:00+00:00,-220.15
1961-10-28 00:00:00+00:00,-215.9
1961-10-29 00:00:00+00:00,-264.19
1961-10-30 00:00:00+00:00,-106.77
1961-10-31 00:00:00+00:00,-258.15
1961-11-01 00:00:00+00:00,-359.57
1961-11-02 00:00:00+00:00,-293.34
1961-11-03 00:00:00+00:00,-251.13
1961-11-04 00:00:00+00:00,-200.84
1961-11-05 00:00:00+00:00,-138.26
1961-11-06 00:00:00+00:00,-118.05
1961-11-07 00:00:00+00:00,-249.25
1961-11-08 00:00:00+00:00,-213.11
1961-11-09 00:00:00+00:00,-201.21
1961-11-10 00:00:00+00:00,-168.79
1961-11-11 00:00:00+00:00,-214.45
1961-11-12 00:00:00+00:00,-149.98
1961-11-13 00:00:00+00:00,-114.95
1961-11-14 00:00:00+00:00,-237.71
1961-11-15 00:00:00+00:00,-128.59
1961-11-16 00:00:00+00:00,-211.91
1961-11-17 00:00:00+00:00,-153.83
1961-11-18 00:00:00+00:00,-220.97
1961-11-19 00:00:00+00:00,-217.54
1961-11-20 00:00:00+00:00,-108.2
1961-11-21 00:00:00+00:00,-268.39
1961-11-22 00:00:00+00:00,-204.75
1961-11-23 00:00:00+00:00,-194.98
1961-11-24 00:00:00+00:00,-183.68
1961-11-25 00:00:00+00:00,-231.32
1961-11-26 00:00:00+00:00,-181.65
1961-11-27 00:00:00+00:00,-99.09
1961-11-28 00:00:00+00:00,-149.92000000000002
1961-11-29 00:00:00+00:00,-244.21
1961-11-30 00:00:00+00:00,-229.11
1961-12-01 00:00:00+00:00,-195.58
1961-12-02 00:00:00+00:00,-228.96
1961-12-03 00:00:00+00:00,-166.64
1961-12-04 00:00:00+00:00,-90.86
1961-12-05 00:00:00+00:00,-43.91
1961-12-06 00:00:00+00:00,-130.38
1961-12-07 00:00:00+00:00,-278.51
1961-12-08 00:00:00+00:00,-203.87
1961-12-09 00:00:00+00:00,-212.03
1961-12-10 00:00:00+00:00,-210.67
1961-12-11 00:00:00+00:00,-106.62
1961-12-12 00:00:00+00:00,-267.57
1961-12-13 00:00:00+00:00,-247.95
1961-12-14 00:00:00+00:00,-265.88
1961-12-15 00:00:00+00:00,-214.0
1961-12-16 00:00:00+00:00,-253.26
1961-12-17 00:00:00+00:00,-237.01
1961-12-18 00:00:00+00:00,-137.73
1961-12-19 00:00:00+00:00,-280.96
1961-12-20 00:00:00+00:00,-291.58
1961-12-21 00:00:00+00:00,-272.51
1961-12-22 00:00:00+00:00,-121.75999999999999
1961-12-23 00:00:00+00:00,-193.44
1961-12-24 00:00:00+00:00,-225.26
1961-12-25 00:00:00+00:00,-148.8
1961-12-26 00:00:00+00:00,-130.69
1961-12-27 00:00:00+00:00,-210.88
1961-12-28 00:00:00+00:00,-34.54999999999998
1961-12-29 00:00:00+00:00,-46.099999999999994
1961-12-30 00:00:00+00:00,131.31
1961-12-31 00:00:00+00:00,-230.35
1962-01-01 00:00:00+00:00,-151.68
1962-01-02 00:00:00+00:00,-121.46
1962-01-03 00:00:00+00:00,-183.43
1962-01-04 00:00:00+00:00,-186.28
1962-01-05 00:00:00+00:00,-182.12
1962-01-06 00:00:00+00:00,-180.65
